伤害,0.207393637494939
法力,0.161714171715611
魔法,0.0972442930725048
敌人,0.0915241964122833
造成,0.077112539505871
目标,0.0665943841767707
技能,0.0648128465956937
冷却,0.0583906033159578
英雄,0.0540366760811919
效果,0.0473412359257108
敌方,0.0457244996938149
减速,0.0416700805439046
攻击,0.0399363352191303
生命,0.0395518811488233
消耗,0.0394587493550336
额外,0.0355587932412923
命中,0.0348623618526525
持续,0.0333846558754749
移动,0.0330296029051041
萨斯,0.0327114127060507
时间,0.0324309591838585
施放,0.0314716574977162
加成,0.0298826292833387
诺克,0.0279773015873522
护盾,0.0240109518935181
速度,0.0239999939781462
获得,0.0238078785015793
攻击速度,0.0220750038778702
友军,0.0211565658048119
物理,0.0203998500821751
晕眩,0.0198246181655103
附近,0.0189499434965286
能量,0.0182988477292901
所有,0.0178025433072053
德尔,0.0176800624720789
区域,0.017009650514852
一名,0.0168937118034816
召唤,0.0163306406220155
克斯,0.0158975472811455
普通攻击,0.0156155141685118
符文,0.0151039845293014
小兵,0.0149662764097517
护甲,0.0149438791505112
单位,0.0148328149638646
被动,0.0144603066626984
提升,0.0138502931773797
普攻,0.0136006091145102
德玛,0.0130968828510099
减少,0.0130042347536686
爆炸,0.0129645766457093
艾欧,0.0122573390785092
激活,0.0122216013020478
击杀,0.0121988332474171
使用,0.0121791284729301
虚空,0.0121205274291132
攻击力,0.0119448508587882
友方,0.011921521569509
治疗,0.0118619708852398
死亡,0.011860765661876
充能,0.0117536128150088
受到,0.0113215597815906
每秒,0.0112353440573522
最大,0.0108780209878511
回复,0.0107398478765954
西亚,0.0106298936763788
联盟,0.0103484279498708
加斯,0.0102812624084384
发射,0.0102079149160378
战斗,0.0101706235380903
无法,0.0100408845667377
一次,0.0099585630081463
野怪,0.00990661651550746
进行,0.00937042246002107
奥拉夫,0.0093500856609961
洛兰,0.00928525065118402
提供,0.00927646921753027
距离,0.00922797165059075
身上,0.00916040180196298
能够,0.00904765021452822
主动,0.00898874065083022
尼亚,0.00885135326331358
怒气,0.00871454426350853
范围,0.0086823701309409
灵魂,0.00859144079907792
祖安,0.00856334647950645
抗性,0.00845122606518722
冰霜,0.00843285996592601
弗雷,0.00839409916888957
施加,0.00828189488494129
周围,0.00822772852479002
阿利斯,0.00820006827978314
吉格斯,0.00800482855883592
琳娜,0.0079695965237001
暗影,0.00796536046241791
乌迪尔,0.00789171146150594
持续时间,0.00786102720691873
李青,0.0078233972359364
下次,0.00780145688671508
莱文,0.00773180160428523
弗拉基米尔,0.0076444268556701
恐惧,0.00762409812724459
击退,0.00761489437165763
击中,0.00759539465572404
恕瑞玛,0.00755589395250569
世界,0.00742255481999452
他会,0.00738798519800556
尔卓德,0.00738798519800556
没有,0.00725762959373718
击飞,0.00722007644350543
凯尔,0.00711779705199584
状态,0.0070665417455701
大招,0.00705216768900531
召唤师,0.00705216768900531
防御,0.00704914704943706
卡尔,0.00701592482983005
生物,0.00689650781996573
沃里克,0.00688425893450518
第一个,0.00687505571809461
里克,0.00684741513435925
维克托,0.00683963635983595
之刃,0.00683339023315262
锡安,0.00667921240841316
力量,0.00663382520244178
古拉,0.00663288026525043
烈焰,0.00657830361004298
黑暗,0.00657229006266581
库奇,0.00656011559455322
强大,0.00655343531575157
艾希,0.00654844142550493
黑默丁格,0.00654844142550493
魔腾,0.00654844142550493
卡特,0.00650727205366218
致命,0.00641885369573303
德莱厄斯,0.0063805326710048
凯特,0.00636856557459479
士兵,0.00622512519917905
迦娜,0.00621262391650468
法术,0.0061005675503083
加特,0.00608202145790893
雷恩,0.00608202145790893
每次,0.00604557945627546
嘉文,0.00604471516200455
沃利,0.00604471516200455
释放,0.00600914318831498
已经,0.00595730262169387
沃夫,0.00593613549657013
战士,0.00592942156093767
变得,0.0059288231971068
暗黑,0.0059211743692997
战争,0.0058932115222804
再次,0.00589279592683811
视野,0.00588578274540731
赵信,0.00587680640750442
部族,0.00587407952287255
卡里姆,0.00586957711091604
突进,0.00582566938315823
投掷,0.00581660357303464
禁锢,0.00577976355238448
艾尼,0.0057088976530043
法球,0.0057088976530043
菲兹,0.0057088976530043
希瓦,0.00570146969809545
拉卡,0.00569694249000674
阿卡,0.00569423764159667
陷阱,0.005638989886995
风暴,0.00554387745223574
阿狸,0.00554098889850417
金克丝,0.00554098889850417
拉克丝,0.00554098889850417
萨科,0.00542450562462148
布里,0.00537623521515352
雷克顿,0.00537308014400404
辛吉德,0.00537308014400404
奎因,0.00535167324818815
成为,0.00532493690646816
身边,0.00531800297753448
引导,0.00528243371946628
位置,0.00526034704183179
冲锋,0.00523839041682126
真实,0.00522014728254094
暴击,0.00520517138950392
卡萨丁,0.00520517138950392
基兰,0.00520517138950392
凯南,0.00519411855949886
盖伦,0.00517903862727886
时会,0.00516880763786103
布隆,0.00516204945015871
保护,0.00515649724024495
一层,0.00513645091954156
扎克,0.00512972726987696
维亚,0.00510100370967443
施法,0.00507817461448917
人类,0.00506141371584595
来自,0.00504197483514776
短暂,0.00504110611316498
提莫,0.00503726263500379
猛击,0.00501393759923312
尔特,0.00496208503998708
瑟斯,0.00492152493251496
吸收,0.00490290578686143
